7300 1992 YV2                        121.822636  2.7354294  0.13713311 146.806176 264.978639  11.811728  12.3
7301 1993 AB                         116.947229  2.5962818  0.21927089  22.648271  78.053584   9.239683  13.5
7302 1993 CQ                         130.120950  2.8085408  0.18065081 278.457191 123.558718   9.955917  12.1
7303 1993 FS1                        306.490345  3.0391982  0.09907115  93.727739 151.655692  11.606595  11.8
7304 1994 AE2                        327.761650  2.6107483  0.43035853 114.441990 109.785984   9.587996  13.3
7305 1994 CX1                        224.967650  2.7417322  0.22723053 334.322335 315.195828  14.437612  11.6
7306 1994 EH                         288.628341  2.6432935  0.32146850 287.159012 352.199402  28.844701  13.5
7307 1994 GT9                         15.852192  2.7415053  0.08583977 119.718516  43.398199   6.996197  12.3
7308 1995 BQ4                         93.656381  3.0702701  0.04055932 345.532260 281.244212   8.112967  12.3
7309 1995 FU                         304.193928  2.1862389  0.12397900 228.300861  40.948644   4.899725  13.6
7310 1995 OL1                        279.257771  2.6291139  0.18106588 286.042578 337.730471   3.102529  14.0
7311 1995 TU                         278.691643  2.8340248  0.04586038 278.238699  23.903439   2.246021  13.6
7312 1996 AT3                        227.394775  2.7633737  0.13522085 292.786354 149.743913   3.202908  13.0
7313 6207 P-L                        160.637691  2.5725041  0.06642861   4.857853 243.077127   2.572602  14.9
7314 2146 T-1                         11.298394  3.1248642  0.14672796 328.866701 163.789206   1.694881  12.2
7315 1136 T-2                        236.264294  2.5489061  0.06982449 346.127461 174.046546   3.108647  13.6
7316 3145 T-2                         48.863548  2.7950728  0.11770627 305.932703 127.503208   4.815970  13.6
